campaign_tag,sample_id,sample_index,method_order,method_key,method_label,method_group,schedule_mode,shots,target_selection_mode,target_fraction,target_selected_count,target_total_params,seed,ground_energy,top_energy,jzz,hx,hz,clean_final_energy,final_e,absolute_gap,normalized_gap,spectrum_span,bad_final,diverged,total_steps,time_s,source
commeff_tfim_8qubit_highNoise,H00003,3,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.9,86,96,17,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-8.70487,-9.90956,0.6360337348940366,0.0302,21.091187469788075,False,False,890,2337.7,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,9,shot_100,shot_100,shot,,100,,,,,17,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-8.70487,-9.86494554239249,0.6806481925015468,0.03227168662155872,21.091187469788075,False,False,1000,,targeted_tfim_8qubit (borrowed baseline)
commeff_tfim_8qubit_highNoise,H00003,3,1,clean,clean,clean,,,,,,96,18,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-7.90757,-7.90757,2.6380237348940376,0.1251,21.091187469788075,True,False,1000,95.8,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,2,full,full,full_noise,staged_prob_schedule,,,1.0,96,96,18,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-7.90757,-9.90957,0.636023734894037,0.0302,21.091187469788075,False,False,780,1976.7,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,,top,0.1,10,96,18,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-7.90757,-7.39111,3.154483734894037,0.1496,21.091187469788075,True,False,820,1497.0,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,,top,0.5,48,96,18,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-7.90757,-10.18435,0.36124373489403716,0.0171,21.091187469788075,False,False,800,1776.9,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,,top,0.9,86,96,18,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-7.90757,-9.90957,0.636023734894037,0.0302,21.091187469788075,False,False,1140,2871.8,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.1,10,96,18,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-7.90757,-8.67333,1.8722637348940374,0.0888,21.091187469788075,False,False,450,825.3,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.5,48,96,18,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-7.90757,-9.90958,0.6360137348940373,0.0302,21.091187469788075,False,False,990,2208.1,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.9,86,96,18,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-7.90757,-9.90961,0.6359837348940367,0.0302,21.091187469788075,False,False,880,2224.0,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,9,shot_100,shot_100,shot,,100,,,,,18,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-7.90757,-7.8209000513225995,2.724693683571438,0.1291863574525809,21.091187469788075,True,False,1000,,targeted_tfim_8qubit (borrowed baseline)
commeff_tfim_8qubit_highNoise,H00003,3,1,clean,clean,clean,,,,,,96,19,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-8.3598,-8.3598,2.1857937348940375,0.1036,21.091187469788075,True,False,1000,96.0,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,2,full,full,full_noise,staged_prob_schedule,,,1.0,96,96,19,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-8.3598,-9.90959,0.6360037348940377,0.0302,21.091187469788075,False,False,930,2362.7,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,,top,0.1,10,96,19,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-8.3598,-6.3232,4.2223937348940375,0.2002,21.091187469788075,True,False,870,1577.3,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,,top,0.5,48,96,19,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-8.3598,-9.02432,1.521273734894038,0.0721,21.091187469788075,False,False,1090,2463.2,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,,top,0.9,86,96,19,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-8.3598,-9.90963,0.6359637348940375,0.0302,21.091187469788075,False,False,1020,2538.8,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.1,10,96,19,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-8.3598,-8.40965,2.135943734894038,0.1013,21.091187469788075,True,False,700,1279.8,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.5,48,96,19,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-8.3598,-8.40078,2.144813734894038,0.1017,21.091187469788075,True,False,1350,2844.8,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.9,86,96,19,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-8.3598,-9.90953,0.6360637348940372,0.0302,21.091187469788075,False,False,1250,3130.3,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,9,shot_100,shot_100,shot,,100,,,,,19,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-8.3598,-9.874495227546708,0.6710985073473292,0.03181890580170697,21.091187469788075,False,False,1000,,targeted_tfim_8qubit (borrowed baseline)
commeff_tfim_8qubit_highNoise,H00003,3,1,clean,clean,clean,,,,,,96,20,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-8.45989,-8.45989,2.0857037348940377,0.0989,21.091187469788075,False,False,1000,101.8,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,2,full,full,full_noise,staged_prob_schedule,,,1.0,96,96,20,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-8.45989,-9.90958,0.6360137348940373,0.0302,21.091187469788075,False,False,1000,2569.2,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,,top,0.1,10,96,20,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-8.45989,-6.49809,4.047503734894037,0.1919,21.091187469788075,True,False,970,1886.0,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,,top,0.5,48,96,20,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-8.45989,-7.67372,2.871873734894037,0.1362,21.091187469788075,True,False,1100,2443.0,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,,top,0.9,86,96,20,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-8.45989,-8.389,2.156593734894038,0.1023,21.091187469788075,True,False,910,2238.1,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.1,10,96,20,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-8.45989,-7.59627,2.9493237348940378,0.1398,21.091187469788075,True,False,660,1206.1,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.5,48,96,20,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-8.45989,-8.40746,2.138133734894037,0.1014,21.091187469788075,True,False,970,1943.0,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.9,86,96,20,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-8.45989,-9.90958,0.6360137348940373,0.0302,21.091187469788075,False,False,1250,3239.2,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,9,shot_100,shot_100,shot,,100,,,,,20,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-8.45989,-7.605711410921337,2.9398823239727,0.1393891324603659,21.091187469788075,True,False,1000,,targeted_tfim_8qubit (borrowed baseline)
commeff_tfim_8qubit_highNoise,H00003,3,1,clean,clean,clean,,,,,,96,21,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-8.38547,-8.38547,2.1601237348940376,0.1024,21.091187469788075,True,False,1000,98.1,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,2,full,full,full_noise,staged_prob_schedule,,,1.0,96,96,21,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-8.38547,-9.90955,0.636043734894038,0.0302,21.091187469788075,False,False,830,2159.4,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,,top,0.1,10,96,21,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-8.38547,-6.70261,3.8429837348940374,0.1822,21.091187469788075,True,False,890,1676.4,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,,top,0.5,48,96,21,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-8.38547,-8.78678,1.7588137348940371,0.0834,21.091187469788075,False,False,1170,2527.9,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,,top,0.9,86,96,21,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-8.38547,-6.99425,3.5513437348940373,0.1684,21.091187469788075,True,False,790,1952.7,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.1,10,96,21,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-8.38547,-8.07379,2.4718037348940367,0.1172,21.091187469788075,True,False,450,806.6,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.5,48,96,21,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-8.38547,-9.90961,0.6359837348940367,0.0302,21.091187469788075,False,False,1100,2464.0,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.9,86,96,21,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-8.38547,-9.9088,0.636793734894038,0.0302,21.091187469788075,False,False,1010,2167.5,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,9,shot_100,shot_100,shot,,100,,,,,21,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-8.38547,-8.313696082921874,2.2318976519721634,0.10582133676300727,21.091187469788075,True,False,1000,,targeted_tfim_8qubit (borrowed baseline)
commeff_tfim_8qubit_highNoise,H00003,3,1,clean,clean,clean,,,,,,96,22,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-7.13338,-7.13338,3.4122137348940376,0.1618,21.091187469788075,True,False,1000,95.9,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,2,full,full,full_noise,staged_prob_schedule,,,1.0,96,96,22,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-7.13338,-9.90956,0.6360337348940366,0.0302,21.091187469788075,False,False,860,2192.0,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,,top,0.1,10,96,22,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-7.13338,-7.48766,3.0579337348940374,0.145,21.091187469788075,True,False,580,1087.4,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,,top,0.5,48,96,22,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-7.13338,-9.05584,1.4897537348940375,0.0706,21.091187469788075,False,False,810,1774.4,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,,top,0.9,86,96,22,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-7.13338,-9.90958,0.6360137348940373,0.0302,21.091187469788075,False,False,1010,2487.4,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.1,10,96,22,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-7.13338,-8.68724,1.8583537348940382,0.0881,21.091187469788075,False,False,720,1313.6,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.5,48,96,22,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-7.13338,-9.9066,0.6389937348940382,0.0303,21.091187469788075,False,False,910,1782.3,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.9,86,96,22,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-7.13338,-9.90957,0.636023734894037,0.0302,21.091187469788075,False,False,1020,2627.7,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,9,shot_100,shot_100,shot,,100,,,,,22,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-7.13338,-7.928205864453901,2.6173878704401368,0.12409864898263294,21.091187469788075,True,False,1000,,targeted_tfim_8qubit (borrowed baseline)
commeff_tfim_8qubit_highNoise,H00003,3,1,clean,clean,clean,,,,,,96,23,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-9.44969,-9.44969,1.095903734894037,0.052,21.091187469788075,False,False,1000,96.2,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,2,full,full,full_noise,staged_prob_schedule,,,1.0,96,96,23,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-9.44969,-9.90958,0.6360137348940373,0.0302,21.091187469788075,False,False,700,1766.6,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,,top,0.1,10,96,23,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-9.44969,-9.51548,1.0301137348940372,0.0488,21.091187469788075,False,False,1270,2399.2,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,,top,0.5,48,96,23,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-9.44969,-7.98503,2.5605637348940373,0.1214,21.091187469788075,True,False,1350,2902.2,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,,top,0.9,86,96,23,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-9.44969,-9.90959,0.6360037348940377,0.0302,21.091187469788075,False,False,1050,2591.0,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.1,10,96,23,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-9.44969,-7.66105,2.884543734894037,0.1368,21.091187469788075,True,False,610,1111.7,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.5,48,96,23,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-9.44969,-9.90957,0.636023734894037,0.0302,21.091187469788075,False,False,690,1510.2,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.9,86,96,23,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-9.44969,-9.90957,0.636023734894037,0.0302,21.091187469788075,False,False,720,1825.1,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,9,shot_100,shot_100,shot,,100,,,,,23,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-9.44969,-8.749816996931417,1.7957767379626208,0.08514346290529959,21.091187469788075,False,False,1000,,targeted_tfim_8qubit (borrowed baseline)
commeff_tfim_8qubit_highNoise,H00003,3,1,clean,clean,clean,,,,,,96,24,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-9.23371,-9.23371,1.311883734894037,0.0622,21.091187469788075,False,False,1000,98.4,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,2,full,full,full_noise,staged_prob_schedule,,,1.0,96,96,24,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-9.23371,-9.90954,0.6360537348940376,0.0302,21.091187469788075,False,False,1080,3284.7,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,,top,0.1,10,96,24,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-9.23371,-9.29893,1.246663734894037,0.0591,21.091187469788075,False,False,840,1760.4,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,,top,0.5,48,96,24,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-9.23371,-8.06681,2.478783734894037,0.1175,21.091187469788075,True,False,690,1707.3,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,,top,0.9,86,96,24,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-9.23371,-9.90957,0.636023734894037,0.0302,21.091187469788075,False,False,1090,3065.0,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.1,10,96,24,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-9.23371,-8.83712,1.7084737348940369,0.081,21.091187469788075,False,False,720,1317.6,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.5,48,96,24,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-9.23371,-9.42823,1.1173637348940382,0.053,21.091187469788075,False,False,810,1933.5,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.9,86,96,24,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-9.23371,-9.9096,0.6359937348940381,0.0302,21.091187469788075,False,False,810,2176.8,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,9,shot_100,shot_100,shot,,100,,,,,24,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-9.23371,-9.514716241537815,1.030877493356222,0.04887716705533508,21.091187469788075,False,False,1000,,targeted_tfim_8qubit (borrowed baseline)
commeff_tfim_8qubit_highNoise,H00003,3,1,clean,clean,clean,,,,,,96,25,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-8.05279,-8.05279,2.4928037348940375,0.1182,21.091187469788075,True,False,1000,99.6,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,2,full,full,full_noise,staged_prob_schedule,,,1.0,96,96,25,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-8.05279,-8.38722,2.158373734894038,0.1023,21.091187469788075,True,False,610,1609.8,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,,top,0.1,10,96,25,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-8.05279,-7.09243,3.453163734894037,0.1637,21.091187469788075,True,False,860,1663.4,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,,top,0.5,48,96,25,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-8.05279,-9.26119,1.2844037348940383,0.0609,21.091187469788075,False,False,1120,2627.0,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,,top,0.9,86,96,25,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-8.05279,-9.90959,0.6360037348940377,0.0302,21.091187469788075,False,False,910,2351.8,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.1,10,96,25,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-8.05279,-8.81075,1.7348437348940369,0.0823,21.091187469788075,False,False,600,1137.1,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.5,48,96,25,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-8.05279,-9.9096,0.6359937348940381,0.0302,21.091187469788075,False,False,800,1862.8,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.9,86,96,25,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-8.05279,-9.90958,0.6360137348940373,0.0302,21.091187469788075,False,False,1210,3249.7,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,9,shot_100,shot_100,shot,,100,,,,,25,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-8.05279,-9.237405818541527,1.3081879163525105,0.062025332534093446,21.091187469788075,False,False,1000,,targeted_tfim_8qubit (borrowed baseline)
commeff_tfim_8qubit_highNoise,H00003,3,1,clean,clean,clean,,,,,,96,26,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-9.54357,-9.54357,1.0020237348940366,0.0475,21.091187469788075,False,False,1000,99.0,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,2,full,full,full_noise,staged_prob_schedule,,,1.0,96,96,26,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-9.54357,-9.90929,0.636303734894037,0.0302,21.091187469788075,False,False,570,1461.6,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,,top,0.1,10,96,26,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-9.54357,-7.19931,3.3462837348940377,0.1587,21.091187469788075,True,False,780,1451.8,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,,top,0.5,48,96,26,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-9.54357,-8.04468,2.500913734894038,0.1186,21.091187469788075,True,False,990,2200.0,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,,top,0.9,86,96,26,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-9.54357,-9.90955,0.636043734894038,0.0302,21.091187469788075,False,False,910,2314.8,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.1,10,96,26,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-9.54357,-7.47273,3.072863734894037,0.1457,21.091187469788075,True,False,550,1030.9,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.5,48,96,26,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-9.54357,-9.90818,0.6374137348940376,0.0302,21.091187469788075,False,False,900,1725.7,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.9,86,96,26,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-9.54357,-9.90956,0.6360337348940366,0.0302,21.091187469788075,False,False,1290,3389.6,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00003,3,9,shot_100,shot_100,shot,,100,,,,,26,-10.545593734894037,10.545593734894037,1.3212546470614317,0.8099413834553117,0.0,-9.54357,-8.28411560165189,2.2614781332421465,0.10722384107019033,21.091187469788075,True,False,1000,,targeted_tfim_8qubit (borrowed baseline)
